5598	24.75253	42.149739
5548	24.719028	42.141548
1859	24.789762	42.131073
1818	24.740862	42.136605
1816	24.737992	42.148565
5959	24.756417	42.141874
4630	24.754163	42.144252
5948	24.732502	42.145219
5550	24.750889	42.143679
2014	24.7556	42.144691
3585	24.749176	42.148575
2312	24.7566	42.144996
6011	24.745432	42.155892
4644	24.749277	42.145381
5485	24.745342	42.142564
5859	24.749568	42.135488
4052	24.785528	42.131263
5776	24.731507	42.150724
4632	24.746838	42.150992
5412	24.741001	42.139206
4634	24.738589	42.149176
5887	24.719028	42.141548
4635	24.799534	42.141928
5057	24.70805	42.133334
4591	24.748228	42.14914
3955	24.742113	42.158263
4829	24.736956	42.119401
2015	24.71632	42.131306
5963	24.750222	42.145398
5957	24.789709	42.131158
5405	24.756417	42.141874
2357	24.747324	42.147856
3018	24.757038	42.125399
5828	24.745058	42.143568
2018	24.747722	42.149999
4827	24.737267	42.147998
4830	24.750859	42.166472
3557	24.74335	42.141878
3591	24.741295	42.137589
3558	24.740106	42.142129
5474	24.741868	42.159893
2359	24.74141	42.139885
3595	24.732113	42.123594
2530	24.747939	42.149547
3561	24.745447	42.152116
5888	24.719028	42.141548
5807	24.739591	42.141211
5990	24.772201	42.147371
2019	24.748126	42.149258
5476	24.761378	42.140722
3596	24.736962	42.139319
2020	24.760964	42.146738
5862	24.755352	42.141497
5810	24.748029	42.149235
5919	24.733187	42.162132
4497	24.740896	42.163365
1974	24.749568	42.135488
2360	24.788864	42.150697
3273	24.747539	42.150099
4670	24.744291	42.140073
3597	24.747403	42.135781
3721	24.744841	42.155055
5804	24.747544	42.147173
3600	24.728612	42.124549
3564	24.728595	42.150242
3722	24.741868	42.159893
3602	24.74753	42.148868
3563	24.745198	42.142989
5984	24.755773	42.139704
3565	24.749676	42.144347
5784	24.75409	42.147087
3546	24.749676	42.144347
4824	24.722182	42.136848
3566	24.748604	42.145056
5633	24.747641	42.139491
5455	24.752893	42.144466
3976	24.751828	42.137852
3570	24.73504	42.140937
3571	24.750848	42.138939
3548	24.745557	42.143056
3572	24.76025	42.136274
3549	24.7544	42.13587
3272	24.749425	42.143612
5915	24.753688	42.136023
3573	24.75107	42.147629
4825	24.726637	42.147302
3552	24.730578	42.148798
3575	24.754025	42.144767
1972	24.747756	42.150141
3576	24.747815	42.149405
4086	24.738923	42.138277
3577	24.749644	42.144458
3028	24.735075	42.157916
3553	24.750015	42.138904
1899	24.747869	42.150912
3554	24.731549	42.150487
1900	24.743907	42.151134
5994	24.746126	42.157045
4826	24.72712	42.148925
3581	24.751689	42.139036
1902	24.748936	42.156225
3375	24.747328	42.150618
2369	24.693227	42.152552
5739	24.755962	42.141824
2364	24.742087	42.162828
4733	24.763182	42.161342
4662	24.748357	42.157554
2129	24.742886	42.149083
5922	24.770925	42.147819
2371	24.745935	42.142109
2372	24.763411	42.143096
3165	24.76507	42.142345
3036	24.747411	42.143558
5532	24.751134	42.141322
5958	24.744375	42.12128
3540	24.749434	42.1435
4663	24.740972	42.150318
4734	24.761081	42.14676
5529	24.744124	42.149904
3172	24.794557	42.131392
3494	24.729184	42.146769
3386	24.723061	42.146005
4802	24.749329	42.145256
3495	24.740562	42.159959
5995	24.742512	42.142485
5890	24.743102	42.157648
3033	24.744081	42.15684
4815	24.750132	42.145021
4816	24.637795	42.198712
4817	24.633597	42.197633
5576	24.767355	42.131558
2373	24.750067	42.143761
3035	24.753087	42.145356
3497	24.746874	42.155391
2311	24.7491	42.145054
3508	24.749434	42.1435
4797	24.764092	42.136012
5991	24.719028	42.141548
5996	24.763582	42.153371
4795	24.743907	42.151134
4735	24.744517	42.159842
5469	24.765088	42.14695
5989	24.741658	42.149769
3130	24.755012	42.148006
5892	24.749568	42.135488
5528	24.759763	42.140061
3499	24.728398	42.140376
3543	24.791544	42.139722
3500	24.759715	42.142455
3505	24.78577	42.144405
4736	24.754482	42.146439
5884	24.745113	42.151996
4796	24.750746	42.150806
3502	24.75437	42.150649
3037	24.749668	42.139841
4801	24.739407	42.141877
5893	24.740962	42.160036
2042	24.741614	42.149871
2043	24.753238	42.142871
2044	24.748484	42.157455
3065	24.748179	42.156926
4798	24.746679	42.150193
4799	24.740679	42.135182
2079	24.753445	42.148949
2081	24.751134	42.141322
1823	24.741292	42.150704
3103	24.748952	42.148229
3378	24.762162	42.162986
4639	24.794451	42.131645
3379	24.748384	42.147463
2322	24.74195	42.147959
4608	24.746255	42.152425
3066	24.749245	42.149661
2083	24.731585	42.122166
5880	24.701084	42.507524
2085	24.751878	42.125837
4739	24.754109	42.148387
2756	24.754429	42.156832
3510	24.749763	42.145691
3381	24.735075	42.157916
3978	24.737834	42.155456
2092	24.726636	42.145017
3382	24.752307	42.148814
2689	24.742216	42.163299
2093	24.71841	42.145992
5891	24.750419	42.148236
3104	24.748348	42.149002
2690	24.726545	42.129027
3105	24.759942	42.140162
4818	24.744067	42.14858
4819	24.730578	42.148798
3022	24.736869	42.12953
4807	24.744807	42.156496
4806	24.732113	42.123594
5066	24.756316	42.140339
5483	24.76538	42.136287
4804	24.747845	42.143687
4805	24.785538	42.131778
2691	24.747609	42.163439
3383	24.747811	42.136711
2091	24.761001	42.136288
4609	24.726856	42.146216
4611	24.74142	42.126958
2693	24.78107	42.128943
3520	24.743598	42.142274
3871	24.751919	42.142668
4619	24.738242	42.154679
5875	24.796861	42.134962
3387	24.751735	42.148119
3388	24.714956	42.146119
3389	24.752287	42.141988
2325	24.750504	42.144265
2695	24.736789	42.120623
3391	24.724168	42.132566
2696	24.74709	42.144114
4814	24.75199	42.143007
2759	24.694697	42.13694
2698	24.737853	42.162046
5985	24.788484	42.152711
3164	24.708834	42.130076
2699	24.714073	42.134936
2700	24.741124	42.16006
3394	24.742098	42.158494
3395	24.726249	42.150043
3396	24.755086	42.137353
3397	24.756867	42.162373
3398	24.764158	42.142348
2701	24.750197	42.145472
2702	24.738054	42.162064
2703	24.752187	42.149802
2746	24.765875	42.146701
4615	24.731845	42.141661
3126	24.750681	42.143954
4803	24.7544	42.13587
3712	24.742618	42.161751
2747	24.742787	42.161038
3512	24.741954	42.147294
2748	24.767936	42.144521
2750	24.725962	42.13215
2752	24.747419	42.147497
3525	24.753246	42.141864
2753	24.749186	42.147878
3526	24.754251	42.13668
2757	24.750481	42.140115
2326	24.748487	42.147402
4808	24.729109	42.148414
4809	24.755287	42.141748
3024	24.776892	42.149775
4616	24.750557	42.142594
4741	24.752932	42.147715
3513	24.75017	42.145537
2761	24.73954	42.137777
5858	24.747653	42.14741
2347	24.787589	42.142159
4617	24.751554	42.122167
3068	24.739106	42.137214
5614	24.753028	42.162082
2348	24.74141	42.139885
3404	24.747869	42.150912
3403	24.738445	42.1471
3409	24.739548	42.15677
3412	24.744649	42.130805
3110	24.739787	42.149532
3111	24.754159	42.135947
6091	24.740553	42.159736
2351	24.741241	42.146643
5876	24.745432	42.155892
3413	24.771133	42.147802
3025	24.75092	42.143622
3415	24.74569	42.15521
3416	24.75033	42.143985
2124	24.699462	42.140818
3530	24.786048	42.130072
3418	24.728948	42.146186
3419	24.747286	42.119932
2349	24.748505	42.128308
5510	24.656161	42.066194
3420	24.733754	42.158704
3521	24.749195	42.140222
3112	24.710272	42.113535
2352	24.741761	42.150379
3531	24.732134	42.127036
3423	24.747929	42.129035
5700	24.776614	42.126409
3422	24.756243	42.135951
2087	24.792663	42.130738
3424	24.754223	42.139176
3425	24.752625	42.148585
3532	24.742113	42.158263
3426	24.753052	42.141206
3517	24.752999	42.16324
2309	24.750165	42.148161
3713	24.724072	42.125973
3430	24.764462	42.142347
4811	24.733689	42.146187
3029	24.737881	42.130893
4800	24.772107	42.152902
3431	24.738758	42.134795
3432	24.739354	42.160487
4742	24.731635	42.127768
2760	24.763798	42.162763
3435	24.727805	42.144095
3872	24.752778	42.148009
3436	24.74195	42.147959
3106	24.731399	42.122496
3107	24.741448	42.151675
3440	24.745073	42.140069
3441	24.798645	42.132314
3442	24.796861	42.134962
3384	24.745219	42.148351
2308	24.745814	42.144578
3507	24.74939	42.145553
3113	24.749455	42.143147
3534	24.798645	42.132314
4820	24.747974	42.148836
3445	24.749759	42.164161
2365	24.75437	42.150649
3446	24.72056	42.139755
3447	24.745342	42.142564
3522	24.735939	42.141622
2367	24.789955	42.142342
4812	24.789167	42.130197
4813	24.78547	42.12854
5029	24.757198	42.160244
3535	24.745065	42.160773
3716	24.747389	42.13644
3451	24.74055	42.12443
4620	24.747539	42.150099
3030	24.740306	42.137668
3454	24.7509	42.144037
3456	24.758473	42.118058
5777	24.737024	42.157505
3484	24.743181	42.12969
3538	24.737113	42.148411
3458	24.766762	42.137565
3511	24.737296	42.124861
1901	24.751311	42.149628
4732	24.79476	42.140191
5896	24.719263	42.139532
3486	24.731385	42.159076
3519	24.753299	42.147619
3487	24.734301	42.148549
3174	24.692814	42.131283
3031	24.713423	42.145447
3488	24.747605	42.157157
2368	24.742255	42.139369
3392	24.745432	42.155892
3491	24.748836	42.14668
3492	24.739797	42.135285
3493	24.746265	42.126962
154	24.749425	42.143612
925	24.746118	42.148246
2826	24.750557	42.142594
5809	24.739898	42.150055
2113	24.744291	42.140073
2063	24.751068	42.138286
4127	23.298937	42.663603
4382	23.32835	42.700255
4937	23.322164	42.691143
5806	23.397472	42.646932
1953	23.318264	42.687633
4041	23.320652	42.678589
5645	23.324596	42.695701
4115	23.309234	42.698405
2423	23.323396	42.692961
5274	23.367006	42.687613
1860	23.332494	42.693238
5643	23.320957	42.693725
4073	23.367555	42.679771
5768	23.372636	42.655606
3967	23.321849	42.694345
5825	23.334113	42.707647
807	23.398496	42.646352
4085	23.323629	42.692655
4522	23.366588	42.631833
5475	23.378056	42.646508
3931	23.266128	42.644653
3690	23.335207	42.698554
2831	23.332142	42.694516
5845	23.327228	42.695607
3648	23.326294	42.672475
4856	23.334436	42.694459
510	23.329572	42.694556
642	23.327843	42.695606
2516	23.324705	42.694158
5536	23.327956	42.702328
1172	23.379589	42.64245
5696	23.324553	42.691429
3793	23.329824	42.696149
1138	23.326407	42.692576
5419	23.326645	42.697269
1176	23.347126	42.695021
4242	23.399873	42.663376
4170	23.343583	42.691446
4147	23.320614	42.672629
3044	23.322221	42.695278
637	23.302578	42.675043
686	23.355636	42.68135
688	23.365286	42.684535
534	23.339993	42.651464
1198	23.343026	42.644074
4955	23.328238	42.659218
4529	23.309638	42.699768
3180	23.395254	42.649121
1334	23.350906	42.670295
4581	23.319661	42.698799
4121	23.316332	42.68672
4354	23.326044	42.698279
3989	23.309234	42.698405
5579	23.319474	42.689126
5505	23.327843	42.695606
3283	23.318832	42.689297
2902	23.251077	42.718703
5902	23.337393	42.693789
4844	23.344366	42.687699
3828	23.354432	42.68056
5905	23.331626	42.693608
856	23.31332	42.698486
3247	23.334525	42.688169
3918	23.347081	42.694918
1292	23.338348	42.695411
4322	23.348693	42.616677
4756	23.25323	42.677549
1297	23.317415	42.712855
2515	23.24949	42.714866
3740	23.322145	42.701213
2686	23.324507	42.69465
3629	23.344819	42.68346
2539	23.319494	42.685567
3677	23.284095	42.661472
4850	23.324123	42.693887
4550	23.352001	42.681008
4539	23.305667	42.709555
1119	23.267615	42.656004
5473	23.340695	42.694992
3946	23.320925	42.69445
3671	23.162603	42.684563
4851	23.327671	42.693664
2866	23.334783	42.693465
617	23.343342	42.681156
947	23.368341	42.685565
2562	23.362177	42.705636
2600	23.315565	42.737374
4321	23.305144	42.677397
4179	23.331626	42.693608
5644	23.325082	42.687122
975	23.3258	42.694016
3950	23.320724	42.699345
5913	23.322095	42.671223
5646	23.324123	42.693887
1170	23.334309	42.69766
2526	23.334309	42.69766
5627	23.326437	42.692602
5987	23.280488	42.655276
4743	23.323766	42.69225
911	23.332494	42.693238
4887	23.358921	42.670969
5586	23.322799	42.695641
5587	23.322799	42.695641
740	23.322191	42.696975
4956	23.331235	42.696604
681	23.323649	42.699306
861	23.322077	42.699919
4084	23.309481	42.699825
3148	23.33702	42.693038
5138	23.240063	42.65854
5567	23.298532	42.710686
4057	23.346988	42.661059
5860	23.357671	42.675336
1035	23.282693	42.696276
4448	23.373979	42.680112
800	23.328567	42.693904
2284	23.298831	42.685935
4109	23.308345	42.70326
657	23.353459	42.693807
4891	23.320874	42.673388
2122	23.317044	42.694215
957	23.272948	42.67124
3921	23.322793	42.695987
653	23.320006	42.681381
2446	23.334287	42.641278
1180	23.341312	42.650041
2422	23.254783	42.714625
4098	23.367497	42.679832
5520	23.299333	42.67794
5894	23.343775	42.650617
6042	23.337219	42.689298
646	23.319673	42.677642
659	23.379333	42.672747
1685	23.328824	42.691293
5302	23.369324	42.69192
2447	23.313083	42.674906
2816	23.35943	42.663466
2938	23.307524	42.697263
2768	23.318806	42.689235
5946	23.311959	42.711347
5193	23.324433	42.672865
1020	23.343603	42.665018
4450	23.348096	42.658137
645	23.453447	42.657556
668	23.36046	42.653092
1150	23.352839	42.678004
662	23.289753	42.691488
1295	23.308883	42.687846
2716	23.276863	42.679155
4053	23.312882	42.685856
1342	23.384563	42.62675
2657	23.381829	42.676441
2538	23.381616	42.712639
663	23.276863	42.679155
669	23.312844	42.674848
707	23.343026	42.644074
1246	23.331358	42.690497
664	23.334783	42.693465
4758	23.320652	42.678589
2901	23.324604	42.699893
6090	23.333771	42.702547
5971	23.313844	42.689978
5379	23.328247	42.697383
5969	23.37127	42.662853
2982	23.317961	42.692536
5540	23.328247	42.697383
3472	23.320006	42.681381
5903	23.337393	42.693789
5863	23.341005	42.694659
5723	23.30618	42.702746
2137	23.334585	42.694742
5821	23.337666	42.697688
880	23.320088	42.693291
5846	23.324367	42.685822
2931	23.331879	42.697441
72	23.331831	42.69136
3061	23.339439	42.690232
1978	23.349938	42.695583
5564	23.321988	42.702293
1015	23.321872	42.69142
5276	23.319007	42.685268
5705	23.331936	42.691571
5899	23.326312	42.697414
5917	23.310173	42.693314
2469	23.350906	42.670295
876	23.30925	42.674844
685	23.323018	42.687089
1166	23.321719	42.698497
5864	23.33178	42.681682
65	23.324312	42.69616
74	23.31696	42.694022
2878	23.330978	42.700519
2643	23.332924	42.697551
5947	23.312817	42.700005
913	23.33783	42.695502
1605	23.336785	42.699058
806	23.331983	42.694338
423	23.332451	42.68468
4479	23.341776	42.69843
76	23.351077	42.681555
1184	23.3258	42.694016
77	23.322145	42.701213
5525	23.322637	42.693483
4957	23.315748	42.69025
1185	23.327355	42.693821
4105	23.320043	42.696834
6022	23.321494	42.693091
6033	23.350597	42.695042
3235	23.331459	42.691814
895	23.336574	42.692334
2099	23.332049	42.697469
1135	23.332663	42.69139
5674	23.327956	42.702328
655	23.327946	42.697459
2319	23.32854	42.687554
691	23.337666	42.697688
1318	23.313235	42.698224
25	23.320043	42.696834
108	23.3258	42.694016
3259	23.3258	42.694016
4157	23.341096	42.689928
6087	23.322806	42.700443
793	23.326444	42.691372
3942	23.313086	42.682617
5793	23.334211	42.707696
4015	23.324551	42.695721
5726	23.333771	42.702547
5761	23.343998	42.692817
87	23.331701	42.688446
4429	23.356476	42.695699
107	23.32743	42.695031
722	23.332719	42.695991
805	23.327755	42.698583
4291	23.294352	42.682748
2968	23.246781	42.71912
3254	23.328682	42.672149
2470	23.328248	42.681946
1340	23.311238	42.691026
3744	23.340247	42.690634
1276	23.316368	42.692931
3944	23.336171	42.695592
1205	23.319967	42.697945
2320	23.324702	42.694214
5787	23.357157	42.679501
1264	23.316603	42.693794
1220	23.340086	42.691857
3233	23.330445	42.687583
334	23.33567	42.694908
3305	23.325577	42.696965
709	23.3292	42.691099
4103	23.352001	42.681008
863	23.351434	42.688745
126	23.318992	42.685186
879	23.326407	42.692576
66	23.32687	42.696384
67	23.267615	42.656004
86	23.320475	42.679759
337	23.311466	42.704153
907	23.328366	42.695723
5616	23.32152	42.695916
68	23.334188	42.696323
2136	23.265506	42.644679
725	23.334585	42.694742
69	23.326808	42.696408
3374	23.328366	42.695723
1139	23.331419	42.697239
802	23.400236	42.665604
2543	23.321602	42.67045
901	23.331361	42.697989
3882	23.323933	42.690996
4853	23.327854	42.701455
19	23.325898	42.699081
4095	23.331542	42.687802
1346	23.323908	42.691222
723	23.331879	42.697441
5782	23.331516	42.682137
